film_id,film_name,tone,tone_id,weight
343354,The King and I,Affectionate,D  1281,4
52833,King Kong,Tense,D  1363,6
52833,King Kong,Ominous,D  1340,5
52833,King Kong,Rousing,D  1348,5
52833,King Kong,Sweeping,D  1359,4
52833,King Kong,Tense,D  1363,6
52833,King Kong,Ominous,D  1340,5
52833,King Kong,Rousing,D  1348,5
52833,King Kong,Sweeping,D  1359,4
52833,King Kong,Tense,D  1363,6
52833,King Kong,Ominous,D  1340,5
52833,King Kong,Rousing,D  1348,5
52833,King Kong,Sweeping,D  1359,4
57240,The King of Jazz,Bright,D  1289,5
57240,The King of Jazz,Merry,D  1337,5
374267,King of the Zombies,Creepy,D  1297,5
374267,King of the Zombies,Humorous,D  1323,5
1206347,King Rat,Claustrophobic,D  1294,5
1206347,King Rat,Gritty,D  1318,5
1206347,King Rat,Harsh,D  1320,5
1206347,King Rat,Somber,D  1355,5
460122,King Solomon's Mines,Atmospheric,D  1283,5
460122,King Solomon's Mines,Forceful,D  1311,5
460122,King Solomon's Mines,Rousing,D  1348,5
460122,King Solomon's Mines,Tense,D  1363,5
1206717,King of the Turf,Downbeat,D  1302,5
1206717,King of the Turf,Earnest,D  1305,5
1206717,King of the Turf,Poignant,D  1343,5
1206717,King of the Turf,Tearjerking,D  1362,5
20770462,Kings Point,Bittersweet,D  1287,5
20770462,Kings Point,Melancholy,D  1335,5
20770462,Kings Point,Poignant,D  1343,5
20770462,Kings Point,Sentimental,D  1350,5
125549,Kings Row,Cathartic,D  1291,5
125549,Kings Row,Disturbing,D  1301,5
125549,Kings Row,Intimate,D  1324,5
125549,Kings Row,Poignant,D  1343,5
125549,Kings Row,Tearjerking,D  1362,5
14908700,The King's Speech,Earnest,D  1305,5
14908700,The King's Speech,Inspiring,D  3393,5
14908700,The King's Speech,Stirring,D  1684,5
4358091,Kinsey,Sexual,D  1351,9
4358091,Kinsey,Intimate,D  1324,7
4358091,Kinsey,Humorous,D  1323,6
4358091,Kinsey,Cerebral,D  1292,5
4358091,Kinsey,Literate,D  1328,5
4358091,Kinsey,Reflective,D  1347,5
4358091,Kinsey,Understated,D  1364,5
32596,Kismet,Atmospheric,D  1283,5
32596,Kismet,Lavish,D  1326,5
25394,The kiss,Passionate,D  1342,5
25394,The kiss,Poignant,D  1343,5
25394,The kiss,Stylized,D  1357,5
25394,The kiss,Tearjerking,D  1362,5
14546,Kiss Me Kate,Bright,D  1289,5
14546,Kiss Me Kate,Easygoing,D  1306,5
14546,Kiss Me Kate,Humorous,D  1323,5
14546,Kiss Me Kate,Lavish,D  1326,5
14546,Kiss Me Kate,Witty,D  1372,5
353631,Kiss of Death,Cynical,D  1298,5
353631,Kiss of Death,Gritty,D  1318,5
353631,Kiss of Death,Harsh,D  1320,5
353631,Kiss of Death,Lurid,D  1329,5
353631,Kiss of Death,Tense,D  1363,5
53705,Kiss of the Spider Woman,Claustrophobic,D  1294,5
53705,Kiss of the Spider Woman,Earnest,D  1305,5
53705,Kiss of the Spider Woman,Literate,D  1328,5
53705,Kiss of the Spider Woman,Poignant,D  1343,5
53705,Kiss of the Spider Woman,Talky,D  1361,5
1206876,Kisses for My President,Bright,D  1289,5
1206876,Kisses for My President,Easygoing,D  1306,5
1206876,Kisses for My President,Irreverent,D  1325,5
7438203,The Kite Runner,Earnest,D  1305,5
7438203,The Kite Runner,Poignant,D  1343,5
7438203,The Kite Runner,Stirring,D  1684,5
1206877,Kitty,Lavish,D  1326,5
1206877,Kitty,Sentimental,D  1350,5
1206877,Kitty,Tearjerking,D  1362,5
316433,Kitty Foyle,Bittersweet,D  1287,5
316433,Kitty Foyle,Humorous,D  1323,5
316433,Kitty Foyle,Poignant,D  1343,5
316433,Kitty Foyle,Sweeping,D  1359,5
316433,Kitty Foyle,Tearjerking,D  1362,5
21803414,American Hustle,Flashy,D  1690,5
21803414,American Hustle,Slick,D  1354,5
21803414,American Hustle,Stylish,D  1366,5
492045,Klute,Cynical,D  1298,5
492045,Klute,Gritty,D  1318,5
492045,Klute,Moody,D  1338,5
492045,Klute,Reflective,D  1347,5
492045,Klute,Talky,D  1361,5
1206371,Knife in the Water,Claustrophobic,D  1294,9
1206371,Knife in the Water,Confrontational,D  1296,9
1206371,Knife in the Water,Tense,D  1363,9
1206371,Knife in the Water,Atmospheric,D  1283,7
1206371,Knife in the Water,Understated,D  1364,6
225482,Knights of the Round Table,Lavish,D  1326,5
225482,Knights of the Round Table,Rousing,D  1348,5
225482,Knights of the Round Table,Sweeping,D  1359,5
225482,Knights of the Round Table,Tense,D  1363,5
225482,Knights of the Round Table,Atmospheric,D  1283,4
22468487,Knights of Badassdom,Campy,D  1290,5
22468487,Knights of Badassdom,Gruesome,D  2067,5
22468487,Knights of Badassdom,Humorous,D  1323,5
22468487,Knights of Badassdom,Satirical,D  1349,5
1206372,Knock on Wood,Light,D  1327,5
1206372,Knock on Wood,Madcap,D  1331,5
1206372,Knock on Wood,Silly,D  1353,5
1242141,Kolya,Sentimental,D  1350,7
1242141,Kolya,Heartwarming,D  1321,6
1242141,Kolya,Affectionate,D  1281,5
1242141,Kolya,Compassionate,D  1295,5
1242141,Kolya,Gentle,D  1312,5
20851827,Kon-Tiki,Rousing,D  1348,5
20851827,Kon-Tiki,Sweeping,D  1359,5
20851827,Kon-Tiki,Rousing,D  1348,5
20851827,Kon-Tiki,Sweeping,D  1359,5
1206377,Kotch,Affectionate,D  1281,5
1206377,Kotch,Bittersweet,D  1287,5
1206377,Kotch,Endearing,D  5134,5
1206377,Kotch,Poignant,D  1343,5
1206377,Kotch,Understated,D  1364,5
167983,"Krakatoa, East of Java",Tense,D  1363,5
167983,"Krakatoa, East of Java",Tense,D  1363,5
236279,Kramer vs. Kramer,Poignant,D  1343,6
236279,Kramer vs. Kramer,Tearjerking,D  1362,5
236279,Kramer vs. Kramer,Warm,D  1368,5
236279,Kramer vs. Kramer,Wry,D  1373,3
18784377,Kudzu,Matter-of-Fact,D  1333,5
355145,Kundun,Earnest,D  1305,6
355145,Kundun,Elegiac,D  1308,5
355145,Kundun,Lavish,D  1326,5
355145,Kundun,Lyrical,D  1330,5
355145,Kundun,Sweeping,D  1359,5
8050888,Kung Fu Panda,Bright,D  1289,5
8050888,Kung Fu Panda,Heartwarming,D  1321,5
8050888,Kung Fu Panda,Warm,D  1368,5
8050888,Kung Fu Panda,Whimsical,D  1369,5
18714202,Kung Fu Panda 2,Bright,D  1289,5
18714202,Kung Fu Panda 2,Heartwarming,D  1321,5
18714202,Kung Fu Panda 2,Warm,D  1368,5
18714202,Kung Fu Panda 2,Whimsical,D  1369,5
1206748,Kwaidan,Eerie,D  1307,6
1206748,Kwaidan,Atmospheric,D  1283,5
1206748,Kwaidan,Haunting,D  5132,5
1206748,Kwaidan,Meditative,D  1334,5
1206748,Kwaidan,Melancholy,D  1335,5
1206748,Kwaidan,Stylized,D  1357,5
125585,L.A. Confidential,Moody,D  1338,7
125585,L.A. Confidential,Stylized,D  1357,7
125585,L.A. Confidential,Cynical,D  1298,6
125585,L.A. Confidential,Melancholy,D  1335,5
125585,L.A. Confidential,Ominous,D  1340,5
125585,L.A. Confidential,Talky,D  1361,4
1206888,La cage aux folles,Campy,D  1290,8
1206888,La cage aux folles,Madcap,D  1331,7
1206888,La cage aux folles,Satirical,D  1349,7
1206888,La cage aux folles,Easygoing,D  1306,5
1206888,La cage aux folles,Humorous,D  1323,5
1206888,La cage aux folles,Light,D  1327,5
1206888,La cage aux folles,Whimsical,D  1369,5
201847,Postcards from the Edge,Wry,D  1373,7
201847,Postcards from the Edge,Witty,D  1372,6
201847,Postcards from the Edge,Bittersweet,D  1287,5
201847,Postcards from the Edge,Cynical,D  1298,5
201847,Postcards from the Edge,Poignant,D  1343,5
201847,Postcards from the Edge,Quirky,D  1344,5
201847,Postcards from the Edge,Talky,D  1361,5
201847,Postcards from the Edge,Understated,D  1364,4
201847,Postcards from the Edge,Literate,D  1328,3
1210635,The Iron Crown,Passionate,D  1342,5
1210635,The Iron Crown,Rousing,D  1348,5
1210635,The Iron Crown,Stirring,D  1684,5
3096032,La Cucaracha,Quirky,D  1344,5
3096032,La Cucaracha,Tense,D  1363,5
1206890,La Dolce Vita,Satirical,D  1349,9
1206890,La Dolce Vita,Wry,D  1373,7
1206890,La Dolce Vita,Cynical,D  1298,5
1206890,La Dolce Vita,Lavish,D  1326,5
1206890,La Dolce Vita,Sexy,D  1352,5
1206890,La Dolce Vita,Stylish,D  1366,5
19636189,La guerre est finie,Reflective,D  1347,9
19636189,La guerre est finie,Deliberate,D  1300,6
19636189,La guerre est finie,Cerebral,D  1292,5
19636189,La guerre est finie,Earnest,D  1305,5
19636189,La guerre est finie,Matter-of-Fact,D  1333,5
287525,Luna,Bleak,D  1288,5
287525,Luna,Melancholy,D  1335,5
287525,Luna,Stirring,D  1684,5
1206894,La ronde,Light,D  1327,6
1206894,La ronde,Lyrical,D  1330,6
1206894,La ronde,Stylized,D  1357,6
1206894,La ronde,Gentle,D  1312,5
1206894,La ronde,Lavish,D  1326,5
1206894,La ronde,Satirical,D  1349,5
1206894,La ronde,Atmospheric,D  1283,4
1219796,When Harry Met Sally...,Affectionate,D  1281,7
1219796,When Harry Met Sally...,Stylish,D  1366,6
1219796,When Harry Met Sally...,Talky,D  1361,6
1219796,When Harry Met Sally...,Witty,D  1372,6
1219796,When Harry Met Sally...,Light,D  1327,5
1219796,When Harry Met Sally...,Reflective,D  1347,5
1219796,When Harry Met Sally...,Warm,D  1368,5
1212117,La Strada,Sentimental,D  1350,7
1212117,La Strada,Bleak,D  1288,5
1212117,La Strada,Melancholy,D  1335,5
1212117,La Strada,Poignant,D  1343,5
1212117,La Strada,Stylized,D  1357,5
1206391,La Traviata,Lavish,D  1326,8
1206391,La Traviata,Passionate,D  1342,7
1206391,La Traviata,Poignant,D  1343,6
1206391,La Traviata,Stylized,D  1357,5
1206391,La Traviata,Tearjerking,D  1362,5
6796097,La vie en rose,Elegiac,D  1308,8
6796097,La vie en rose,Forceful,D  1311,8
6796097,La vie en rose,Gritty,D  1318,7
6796097,La vie en rose,Lyrical,D  1330,6
6796097,La vie en rose,Biting,D  1286,5
6796097,La vie en rose,Wry,D  1373,4
1201607,The Clay Pigeon,Disturbing,D  1301,8
1201607,The Clay Pigeon,Paranoid,D  1341,7
1201607,The Clay Pigeon,Tense,D  1363,7
1201607,The Clay Pigeon,Atmospheric,D  1283,6
1201607,The Clay Pigeon,Gloomy,D  1313,6
1201607,The Clay Pigeon,Moody,D  1338,6
1201607,The Clay Pigeon,Ominous,D  1340,6
12669783,Labor Day,Deliberate,D  1300,5
12669783,Labor Day,Intimate,D  1324,5
12669783,Labor Day,Poignant,D  1343,5
12669783,Labor Day,Somber,D  1355,5
12669783,Labor Day,Tense,D  1363,5
1223907,Lacombe Lucien,Matter-of-Fact,D  1333,8
1223907,Lacombe Lucien,Understated,D  1364,7
1223907,Lacombe Lucien,Austere,D  1284,6
1223907,Lacombe Lucien,Bittersweet,D  1287,5
1223907,Lacombe Lucien,Cynical,D  1298,5
1223907,Lacombe Lucien,Intimate,D  1324,5
1212123,Ladies in Retirement,Creepy,D  1297,5
1212123,Ladies in Retirement,Ominous,D  1340,5
1212123,Ladies in Retirement,Tense,D  1363,5
1206767,Lady and Gent,Heartwarming,D  1321,5
1206767,Lady and Gent,Sentimental,D  1350,5
1206767,Lady and Gent,Stirring,D  1684,5
22009200,As I Lay Dying,Atmospheric,D  1283,5
22009200,As I Lay Dying,Intimate,D  1324,5
22009200,As I Lay Dying,Reflective,D  1347,5
177255,Lady Be Good,Light,D  1327,7
177255,Lady Be Good,Bright,D  1289,6
177255,Lady Be Good,Sweeping,D  1359,4
1206410,The Lady Eve,Bright,D  1289,7
1206410,The Lady Eve,Talky,D  1361,7
1206410,The Lady Eve,Witty,D  1372,6
1206410,The Lady Eve,Wry,D  1373,6
1206410,The Lady Eve,Madcap,D  1331,5
214808,Lady for a Day,Affectionate,D  1281,5
214808,Lady for a Day,Warm,D  1368,5
214808,Lady for a Day,Wistful,D  1371,5
214808,Lady for a Day,Witty,D  1372,5
67142,Lady of Burlesque,Bright,D  1289,5
67142,Lady of Burlesque,Humorous,D  1323,5
67142,Lady of Burlesque,Light,D  1327,5
67142,Lady of Burlesque,Quirky,D  1344,5
27526,Lady of the Tropics,Tearjerking,D  1362,5
1212146,Lady on a Train,Ominous,D  1340,5
1212146,Lady on a Train,Quirky,D  1344,5
1212146,Lady on a Train,Tense,D  1363,5
19754,Lady Sings the Blues,Compassionate,D  1295,5
19754,Lady Sings the Blues,Downbeat,D  1302,5
19754,Lady Sings the Blues,Nostalgic,D  1339,5
19754,Lady Sings the Blues,Reflective,D  1347,5
37872,Ladyhawke,Atmospheric,D  1283,7
37872,Ladyhawke,Passionate,D  1342,7
37872,Ladyhawke,Bittersweet,D  1287,6
37872,Ladyhawke,Fanciful,D  1310,5
37872,Ladyhawke,Gentle,D  1312,5
37872,Ladyhawke,Lyrical,D  1330,5
37872,Ladyhawke,Humorous,D  1323,4
4135501,The Ladykillers,Ironic,D  1681,5
4135501,The Ladykillers,Macabre,D  1700,5
4135501,The Ladykillers,Madcap,D  1331,5
4135501,The Ladykillers,Quirky,D  1344,5
4135501,The Ladykillers,Stylized,D  1357,5
3403481,Lagaan: Once Upon a Time In India,Atmospheric,D  1283,5
3403481,Lagaan: Once Upon a Time In India,Bright,D  1289,5
3403481,Lagaan: Once Upon a Time In India,Deliberate,D  1300,5
3403481,Lagaan: Once Upon a Time In India,Heartwarming,D  1321,5
3403481,Lagaan: Once Upon a Time In India,Lavish,D  1326,5
3403481,Lagaan: Once Upon a Time In India,Reflective,D  1347,5
3403481,Lagaan: Once Upon a Time In India,Stirring,D  1684,5
3403481,Lagaan: Once Upon a Time In India,Sweeping,D  1359,5
3449404,Lalee's Kin: The Legacy of Cotton,Compassionate,D  1295,5
3449404,Lalee's Kin: The Legacy of Cotton,Earthy,D  1688,5
3449404,Lalee's Kin: The Legacy of Cotton,Matter-of-Fact,D  1333,5
18679375,The Last Lions,Ominous,D  1340,5
18679375,The Last Lions,Tense,D  1363,5
8170669,All the Boys Love Mandy Lane,Gruesome,D  2067,5
8170669,All the Boys Love Mandy Lane,Menacing,D  1336,5
8170669,All the Boys Love Mandy Lane,Sexy,D  1352,5
8170669,All the Boys Love Mandy Lane,Tense,D  1363,5
1207127,The Landlord,Humorous,D  1323,5
1207127,The Landlord,Quirky,D  1344,5
1207127,The Landlord,Satirical,D  1349,5
1207127,The Landlord,Wry,D  1373,5
1207127,The Landlord,Literate,D  1328,4
18702096,Justin Bieber: Never Say Never,Bright,D  1289,5
18702096,Justin Bieber: Never Say Never,Rousing,D  1348,5
18702096,Justin Bieber: Never Say Never,Upbeat,D  1365,5
7194263,Lars and the Real Girl,Deadpan,D  1299,9
7194263,Lars and the Real Girl,Quirky,D  1344,9
7194263,Lars and the Real Girl,Bittersweet,D  1287,5
7194263,Lars and the Real Girl,Drab,D  1303,5
7194263,Lars and the Real Girl,Intimate,D  1324,5
7194263,Lars and the Real Girl,Sweet,D  1360,5
7194263,Lars and the Real Girl,Whimsical,D  1369,5
18721228,Las Madres: The Mothers of Plaza de Mayo,Angry,D  1282,5
18721228,Las Madres: The Mothers of Plaza de Mayo,Confrontational,D  1296,5
18721228,Las Madres: The Mothers of Plaza de Mayo,Matter-of-Fact,D  1333,5
17479,Lassie Come Home,Heartwarming,D  1321,8
17479,Lassie Come Home,Sentimental,D  1350,8
17479,Lassie Come Home,Warm,D  1368,7
17479,Lassie Come Home,Earnest,D  1305,6
17479,Lassie Come Home,Rousing,D  1348,6
1206802,The Last Angry Man,Earnest,D  1305,5
1206802,The Last Angry Man,Forceful,D  1311,5
1206802,The Last Angry Man,Stirring,D  1684,5
18772718,The Last Command,Atmospheric,D  1283,5
18772718,The Last Command,Poignant,D  1343,5
18772718,The Last Command,Stylized,D  1357,5
18772718,The Last Command,Sweeping,D  1359,5
22081697,The Last Days on Mars,Ominous,D  1340,5
22081697,The Last Days on Mars,Tense,D  1363,5
483903,The Last Detail,Irreverent,D  1325,9
483903,The Last Detail,Gritty,D  1318,8
483903,The Last Detail,Confrontational,D  1296,7
483903,The Last Detail,Raunchy,D  1346,7
483903,The Last Detail,Rowdy,D  3086,6
483903,The Last Detail,Matter-of-Fact,D  1333,4
483903,The Last Detail,Affectionate,D  1281,3
1245314,The Last Emperor,Lavish,D  1326,7
1245314,The Last Emperor,Sweeping,D  1359,7
1245314,The Last Emperor,Matter-of-Fact,D  1333,5
1245314,The Last Emperor,Atmospheric,D  1283,4
1245314,The Last Emperor,Lyrical,D  1330,3
6208379,The Last King of Scotland,Forceful,D  1311,7
6208379,The Last King of Scotland,Tense,D  1363,7
6208379,The Last King of Scotland,Disturbing,D  1301,6
6208379,The Last King of Scotland,Paranoid,D  1341,6
6208379,The Last King of Scotland,Atmospheric,D  1283,4
15703184,The Last Metro,Earnest,D  1305,6
15703184,The Last Metro,Reflective,D  1347,6
15703184,The Last Metro,Deliberate,D  1300,5
15703184,The Last Metro,Moody,D  1338,5
15703184,The Last Metro,Nostalgic,D  1339,5
319418,The Last of Mrs. Cheyney,Humorous,D  1323,5
319418,The Last of Mrs. Cheyney,Lavish,D  1326,5
319418,The Last of Mrs. Cheyney,Quirky,D  1344,5
319418,The Last of Mrs. Cheyney,Wry,D  1373,5
44484,The Last of the Mohicans,Atmospheric,D  1283,5
44484,The Last of the Mohicans,Deliberate,D  1300,5
44484,The Last of the Mohicans,Earthy,D  1688,5
44484,The Last of the Mohicans,Moody,D  1338,5
44484,The Last of the Mohicans,Rousing,D  1348,5
44484,The Last of the Mohicans,Atmospheric,D  1283,5
44484,The Last of the Mohicans,Deliberate,D  1300,5
44484,The Last of the Mohicans,Earthy,D  1688,5
44484,The Last of the Mohicans,Moody,D  1338,5
44484,The Last of the Mohicans,Rousing,D  1348,5
95863,The Last Picture Show,Bittersweet,D  1287,7
95863,The Last Picture Show,Nostalgic,D  1339,6
95863,The Last Picture Show,Poignant,D  1343,6
95863,The Last Picture Show,Reflective,D  1347,6
95863,The Last Picture Show,Elegiac,D  1308,5
4039020,The Last Samurai,Lavish,D  1326,5
4039020,The Last Samurai,Rousing,D  1348,5
4039020,The Last Samurai,Stirring,D  1684,5
13477422,The Last Station,Elegant,D  1687,5
13477422,The Last Station,Humorous,D  1323,5
13477422,The Last Station,Stirring,D  1684,5
433598,Last Summer,Disturbing,D  1301,7
433598,Last Summer,Deliberate,D  1300,6
433598,Last Summer,Haunting,D  5132,5
433598,Last Summer,Talky,D  1361,5
433598,Last Summer,Understated,D  1364,5
1212024,Last Tango in Paris,Cathartic,D  1291,5
1212024,Last Tango in Paris,Deliberate,D  1300,5
1212024,Last Tango in Paris,Disturbing,D  1301,5
1212024,Last Tango in Paris,Somber,D  1355,5
1212024,Last Tango in Paris,Stylish,D  1366,5
53416,The Last Temptation of Christ,Earnest,D  1305,7
53416,The Last Temptation of Christ,Austere,D  1284,6
53416,The Last Temptation of Christ,Meditative,D  1334,6
53416,The Last Temptation of Christ,Melancholy,D  1335,6
53416,The Last Temptation of Christ,Cathartic,D  1291,5
53416,The Last Temptation of Christ,Reflective,D  1347,5
69181,The Last Tycoon,Chilly,D  1293,5
69181,The Last Tycoon,Deliberate,D  1300,5
69181,The Last Tycoon,Elegant,D  1687,5
69181,The Last Tycoon,Melancholy,D  1335,5
133788,The Last Voyage,Earnest,D  1305,5
133788,The Last Voyage,Ominous,D  1340,5
133788,The Last Voyage,Tense,D  1363,5
1214963,Last Year at Marienbad,Enigmatic,D  1309,9
1214963,Last Year at Marienbad,Stylized,D  1357,9
1214963,Last Year at Marienbad,Cerebral,D  1292,7
1214963,Last Year at Marienbad,Eerie,D  1307,7
1214963,Last Year at Marienbad,Hallucinatory,D  1319,7
1214963,Last Year at Marienbad,Moody,D  1338,7
1214963,Last Year at Marienbad,Deliberate,D  1300,5
1214963,Last Year at Marienbad,Elegant,D  1687,5
43756,The Late Show,Cynical,D  1298,5
43756,The Late Show,Deadpan,D  1299,5
43756,The Late Show,Humorous,D  1323,5
43756,The Late Show,Understated,D  1364,5
43756,The Late Show,Wistful,D  1371,5
1214349,Laughter,Easygoing,D  1306,5
1214349,Laughter,Irreverent,D  1325,5
1214349,Laughter,Light,D  1327,5
1214349,Laughter,Upbeat,D  1365,5
1214349,Laughter,Witty,D  1372,5
412978,Laura,Atmospheric,D  1283,8
412978,Laura,Stylish,D  1366,8
412978,Laura,Enigmatic,D  1309,7
412978,Laura,Eerie,D  1307,5
412978,Laura,Moody,D  1338,4
18694054,Lavatory Lovestory,Humorous,D  1323,5
18694054,Lavatory Lovestory,Melancholy,D  1335,5
207679,The Lavender Hill Mob,Cynical,D  1298,5
207679,The Lavender Hill Mob,Easygoing,D  1306,5
207679,The Lavender Hill Mob,Humorous,D  1323,5
207679,The Lavender Hill Mob,Irreverent,D  1325,5
207679,The Lavender Hill Mob,Madcap,D  1331,5
1214984,LAWRENCE OF ARABIA,Atmospheric,D  1283,7
1214984,LAWRENCE OF ARABIA,Lavish,D  1326,7
1214984,LAWRENCE OF ARABIA,Rousing,D  1348,7
1214984,LAWRENCE OF ARABIA,Sweeping,D  1359,7
1214984,LAWRENCE OF ARABIA,Passionate,D  1342,6
1212054,Le Bal,Nostalgic,D  1339,8
1212054,Le Bal,Moody,D  1338,6
1212054,Le Bal,Stylized,D  1357,6
1212054,Le Bal,Atmospheric,D  1283,5
1212054,Le Bal,Humorous,D  1323,5
1212054,Le Bal,Lyrical,D  1330,5
1212054,Le Bal,Whimsical,D  1369,5
22009176,Blue Is the Warmest Color,Sensual,D  1689,5
22009176,Blue Is the Warmest Color,Sexual,D  1351,5
22009176,Blue Is the Warmest Color,Visceral,D  1367,5
33089,Joe Versus the Volcano,Quirky,D  1344,7
33089,Joe Versus the Volcano,Humorous,D  1323,6
33089,Joe Versus the Volcano,Whimsical,D  1369,6
33089,Joe Versus the Volcano,Wry,D  1373,6
33089,Joe Versus the Volcano,Easygoing,D  1306,5
33089,Joe Versus the Volcano,Goofy,D  1314,5
33089,Joe Versus the Volcano,Light,D  1327,5
33089,Joe Versus the Volcano,Rousing,D  1348,5
1212061,Leave Her to Heaven,Atmospheric,D  1283,9
1212061,Leave Her to Heaven,Moody,D  1338,6
1212061,Leave Her to Heaven,Gloomy,D  1313,5
1212061,Leave Her to Heaven,Tense,D  1363,5
27317,Leaving Las Vegas,Melancholy,D  1335,8
27317,Leaving Las Vegas,Poignant,D  1343,8
27317,Leaving Las Vegas,Elegiac,D  1308,7
27317,Leaving Las Vegas,Intimate,D  1324,6
27317,Leaving Las Vegas,Atmospheric,D  1283,5
27317,Leaving Las Vegas,Understated,D  1364,5
18679368,The Bourne Legacy,Forceful,D  1311,9
18679368,The Bourne Legacy,Tense,D  1363,9
18679368,The Bourne Legacy,Menacing,D  1336,8
18679368,The Bourne Legacy,Paranoid,D  1341,8
18679368,The Bourne Legacy,Visceral,D  1367,7
18679368,The Bourne Legacy,Gritty,D  1318,4
22945981,The Legend of Hercules,Rousing,D  1348,5
22945981,The Legend of Hercules,Stylized,D  1357,5
22945981,The Legend of Hercules,Rousing,D  1348,5
22945981,The Legend of Hercules,Stylized,D  1357,5
22945981,The Legend of Hercules,Rousing,D  1348,5
22945981,The Legend of Hercules,Stylized,D  1357,5
1231585,Legends of the Fall,Passionate,D  1342,7
1231585,Legends of the Fall,Sweeping,D  1359,7
1231585,Legends of the Fall,Bittersweet,D  1287,6
1231585,Legends of the Fall,Melancholy,D  1335,6
1231585,Legends of the Fall,Poignant,D  1343,6
1231585,Legends of the Fall,Forceful,D  1311,4
1231585,Legends of the Fall,Nostalgic,D  1339,4
4447636,Lemony Snicket's A Series of Unfortunate Events,Quirky,D  1344,8
4447636,Lemony Snicket's A Series of Unfortunate Events,Chilly,D  1293,7
4447636,Lemony Snicket's A Series of Unfortunate Events,Eerie,D  1307,7
4447636,Lemony Snicket's A Series of Unfortunate Events,Irreverent,D  1325,7
4447636,Lemony Snicket's A Series of Unfortunate Events,Stylized,D  1357,7
4447636,Lemony Snicket's A Series of Unfortunate Events,Bleak,D  1288,6
4447636,Lemony Snicket's A Series of Unfortunate Events,Macabre,D  1700,6
21114449,Promised Land,Earnest,D  1305,5
21114449,Promised Land,Inspiring,D  3393,5
281993,Lenny,Confrontational,D  1296,5
281993,Lenny,Downbeat,D  1302,5
281993,Lenny,Gritty,D  1318,5
281993,Lenny,Harsh,D  1320,5
281993,Lenny,Irreverent,D  1325,5
509602,The Leopard,Lavish,D  1326,8
509602,The Leopard,Reflective,D  1347,6
509602,The Leopard,Sweeping,D  1359,6
509602,The Leopard,Elegiac,D  1308,5
509602,The Leopard,Melancholy,D  1335,5
509602,The Leopard,Poignant,D  1343,5
413524,Les Girls,Bright,D  1289,5
413524,Les Girls,Light,D  1327,5
413524,Les Girls,Stylized,D  1357,5
413524,Les Girls,Warm,D  1368,5
16385932,Diary of a Wimpy Kid: Rodrick Rules,Bright,D  1289,5
16385932,Diary of a Wimpy Kid: Rodrick Rules,Fanciful,D  1310,5
16385932,Diary of a Wimpy Kid: Rodrick Rules,Light,D  1327,5
16385932,Diary of a Wimpy Kid: Rodrick Rules,Silly,D  1353,5
16385932,Diary of a Wimpy Kid: Rodrick Rules,Upbeat,D  1365,5
16385932,Diary of a Wimpy Kid: Rodrick Rules,Whimsical,D  1369,5
1215583,Let It Be,Bittersweet,D  1287,5
1215583,Let It Be,Intimate,D  1324,5
1215583,Let It Be,Matter-of-Fact,D  1333,5
1215583,Let It Be,Meditative,D  1334,5
1215583,Let It Be,Tense,D  1363,5
1215583,Let It Be,Wry,D  1373,5
202777,Lethal Weapon,Cynical,D  1298,5
202777,Lethal Weapon,Humorous,D  1323,5
202777,Lethal Weapon,Slick,D  1354,5
202777,Lethal Weapon,Tense,D  1363,5
202777,Lethal Weapon,Visceral,D  1367,5
191856,Lethal Weapon 2,Cynical,D  1298,5
191856,Lethal Weapon 2,Humorous,D  1323,5
191856,Lethal Weapon 2,Rousing,D  1348,5
191856,Lethal Weapon 2,Tense,D  1363,5
191856,Lethal Weapon 2,Visceral,D  1367,5
21444996,About Last Night,Bittersweet,D  1287,5
21444996,About Last Night,Earnest,D  1305,5
21444996,About Last Night,Humorous,D  1323,5
21444996,About Last Night,Sentimental,D  1350,5
21444996,About Last Night,Talky,D  1361,5
21444996,About Last Night,Warm,D  1368,5
21891537,Lone Survivor,Earnest,D  1305,5
21891537,Lone Survivor,Forceful,D  1311,5
21891537,Lone Survivor,Gritty,D  1318,5
21891537,Lone Survivor,Rousing,D  1348,5
21891537,Lone Survivor,Stirring,D  1684,5
21891537,Lone Survivor,Tense,D  1363,5
21891537,Lone Survivor,Visceral,D  1367,5
428567,The Letter,Elegant,D  1687,5
428567,The Letter,Literate,D  1328,5
428567,The Letter,Passionate,D  1342,5
428567,The Letter,Tense,D  1363,5
428567,The Letter,Elegant,D  1687,5
428567,The Letter,Literate,D  1328,5
428567,The Letter,Passionate,D  1342,5
428567,The Letter,Tense,D  1363,5
6208788,Letters From Iwo Jima,Meditative,D  1334,8
6208788,Letters From Iwo Jima,Claustrophobic,D  1294,7
6208788,Letters From Iwo Jima,Intimate,D  1324,7
6208788,Letters From Iwo Jima,Understated,D  1364,7
6208788,Letters From Iwo Jima,Earnest,D  1305,5
6208788,Letters From Iwo Jima,Meditative,D  1334,8
6208788,Letters From Iwo Jima,Claustrophobic,D  1294,7
6208788,Letters From Iwo Jima,Intimate,D  1324,7
6208788,Letters From Iwo Jima,Understated,D  1364,7
6208788,Letters From Iwo Jima,Earnest,D  1305,5
1220097,A Letter to Three Wives,Literate,D  1328,7
1220097,A Letter to Three Wives,Biting,D  1286,5
